English,Russian,Hindi
Save me a donut.,Оставьте мне пончик.,मेरे लिए एक डोनट बचा लो.
Save your voice.,Берегите свой голос.,अपनी आवाज़ सहेजें.
Say it's not so.,"Скажи, что это не так.",कहो ऐसा नहीं है.
Say it's not so.,"Скажите, что это не так.",कहो ऐसा नहीं है.
Say no to drugs.,Скажи наркотикам нет.,दवाओं के लिए नहीं कहा।
Say no to drugs.,Скажите наркотикам нет.,दवाओं के लिए नहीं कहा।
Say you love me.,"Скажи, что ты любишь меня.",कहो कि तुम मुझे प्यार करते हो।
Say you love me.,"Скажи, что любишь меня.",कहो कि तुम मुझे प्यार करते हो।
"Scary, isn't it?","Страшно, не правда ли?","डरावना, है ना?"
School bores me.,В школе мне скучно.,स्कूल मुझे बोर करता है.
Science is cool.,Наука — это круто.,विज्ञान मस्त है.
See what I mean?,"Понимаешь, что я имею в виду?",देखो मैंने क्या बताना चाहता हूँ?
See what I mean?,"Понимаете, что я имею в виду?",देखो मैंने क्या बताना चाहता हूँ?
See you at 2:30.,Увидимся в половине третьего.,2:30 बजे मिलते हैं.
See you at 2:30.,Увидимся полтретьего.,2:30 बजे मिलते हैं.
See you at five.,Увидимся в пять.,पांच बजे मिलते हैं.
See you at home.,Увидимся дома.,आपको घर पर मिलता हूँ।
See you at work.,Увидимся на работе.,काम पर मिलते हैं.
See you tonight.,Увидимся вечером.,आपसे आज रात को मिलते हैं।
Send Tom a note.,Пошли Тому записку.,टॉम को एक नोट भेजें.
Send Tom a note.,Пошлите Тому записку.,टॉम को एक नोट भेजें.
Send it airmail.,Отправьте это авиапочтой.,इसे हवाई मेल भेजें.
Send it by mail.,Отправь это по почте.,इसे मेल से भेजें.
