English,Russian,Hindi
How're you doing?,Как твои дела?,तुम्हारे क्या हाल चाल है?
How's that again?,Как это еще раз?,वह फिर कैसा है?
How's work going?,Как продвигается работа?,काम कैसे चल रहा है?
"Hurry up, please.","Поторопись, пожалуйста.",कृपया जल्दी करें।
I admire his wit.,Я восхищаюсь его остроумием.,मैं उनकी बुद्धि की प्रशंसा करता हूं.
I agree with Tom.,Я согласен с Томом.,मैं टॉम से सहमत हूं.
I agree with him.,Я с ним согласен.,मैं भी उनसे सहमत हूं।
I agree with you.,Я согласен с вами.,मैं आपसे सहमत हूँ।
I agreed to help.,Я согласился помочь.,मैं मदद करने को तैयार हो गया.
I agreed to stay.,Я согласился остаться.,मैं रुकने को तैयार हो गया.
I agreed to wait.,Я согласился подождать.,मैं इंतजार करने को तैयार हो गया.
I almost drowned.,Я чуть не утонул.,मैं लगभग डूब गया.
I almost fainted.,Я почти потерял сознание.,मैं लगभग बेहोश हो गया था।
I almost gave up.,Я почти сдался.,मैंने लगभग हार मान ली थी.
I almost sneezed.,Я почти чихнул.,मुझे लगभग छींक आ गई.
I already did it.,Я уже сделал это.,मैंने पहले ही वह कर लिया था।
I already saw it.,Я уже это видел.,मैंने पहले से ही यह देखा।
I also like cake.,Мне тоже нравится торт.,मुझे भी केक पसंद है.
I also like cats.,Еще мне нравятся кошки.,मुझे बिल्लियाँ भी पसंद हैं.
